year,month,date_of_month,day_of_week,births
1984,12,11,2,10747
1984,12,12,3,10569
1984,12,13,4,10378
1984,12,14,5,10630
1984,12,15,6,8505
1984,12,16,7,8253
1984,12,17,1,10760
1984,12,18,2,11444
1984,12,19,3,10933
1984,12,20,4,10825
1984,12,21,5,10474
1984,12,22,6,8519
1984,12,23,7,7901
1984,12,24,1,8575
1984,12,25,2,7851
1984,12,26,3,9777
1984,12,27,4,11224
1984,12,28,5,11705
1984,12,29,6,9254
1984,12,30,7,8386
1984,12,31,1,10105
1985,1,1,2,8335
1985,1,2,3,9377
1985,1,3,4,10052
1985,1,4,5,10458
1985,1,5,6,8648
1985,1,6,7,8477
1985,1,7,1,10078
1985,1,8,2,10242
1985,1,9,3,9988
1985,1,10,4,10150
1985,1,11,5,10501
1985,1,12,6,8759
1985,1,13,7,8247
1985,1,14,1,10409
1985,1,15,2,10692
1985,1,16,3,10199
1985,1,17,4,10391
1985,1,18,5,10865
1985,1,19,6,8982
1985,1,20,7,8345
1985,1,21,1,10314
1985,1,22,2,10598
1985,1,23,3,10496
1985,1,24,4,10470
1985,1,25,5,10755
1985,1,26,6,8774
1985,1,27,7,8441
1985,1,28,1,10322
1985,1,29,2,10582
1985,1,30,3,10308
1985,1,31,4,10162
1985,2,1,5,10591
1985,2,2,6,8829
1985,2,3,7,8347
1985,2,4,1,10338
1985,2,5,2,10607
1985,2,6,3,10506
1985,2,7,4,10508
1985,2,8,5,10579
1985,2,9,6,8921
1985,2,10,7,8607
1985,2,11,1,10597
1985,2,12,2,10889
1985,2,13,3,10306
1985,2,14,4,11363
1985,2,15,5,10681
1985,2,16,6,8883
1985,2,17,7,8476
1985,2,18,1,9925
1985,2,19,2,10572
1985,2,20,3,10536
1985,2,21,4,10583
1985,2,22,5,10729
1985,2,23,6,8833
1985,2,24,7,8836
1985,2,25,1,10529
1985,2,26,2,10718
1985,2,27,3,10671
1985,2,28,4,10616
1985,3,1,5,10876
1985,3,2,6,8824
1985,3,3,7,8554
1985,3,4,1,10629
1985,3,5,2,10797
1985,3,6,3,10475
1985,3,7,4,10509
1985,3,8,5,10927
1985,3,9,6,9010
1985,3,10,7,8344
1985,3,11,1,10544
1985,3,12,2,10812
1985,3,13,3,10286
1985,3,14,4,10732
1985,3,15,5,10610
1985,3,16,6,8690
1985,3,17,7,8503
1985,3,18,1,10516
1985,3,19,2,10803
1985,3,20,3,10683
1985,3,21,4,10591
1985,3,22,5,10792
1985,3,23,6,8867
1985,3,24,7,8458
1985,3,25,1,10472
1985,3,26,2,10918
1985,3,27,3,10666
1985,3,28,4,10890
1985,3,29,5,11037
1985,3,30,6,8887
1985,3,31,7,8321
1985,4,1,1,9834
1985,4,2,2,11263
1985,4,3,3,10554
1985,4,4,4,10589
1985,4,5,5,10238
1985,4,6,6,8761
1985,4,7,7,8136
1985,4,8,1,10135
1985,4,9,2,10541
1985,4,10,3,10559
1985,4,11,4,10506
1985,4,12,5,10733
1985,4,13,6,8766
1985,4,14,7,8390
1985,4,15,1,10607
1985,4,16,2,11121
1985,4,17,3,10493
1985,4,18,4,10464
1985,4,19,5,11178
1985,4,20,6,8797
1985,4,21,7,8639
1985,4,22,1,10712
1985,4,23,2,11030
1985,4,24,3,10413
1985,4,25,4,10634
1985,4,26,5,10671
1985,4,27,6,8925
1985,4,28,7,8059
1985,4,29,1,10484
1985,4,30,2,10894
1985,5,1,3,10727
1985,5,2,4,10728
1985,5,3,5,10593
1985,5,4,6,8680
1985,5,5,7,8678
1985,5,6,1,10642
1985,5,7,2,11267
1985,5,8,3,10723
1985,5,9,4,10764
1985,5,10,5,11005
1985,5,11,6,8971
1985,5,12,7,8643
1985,5,13,1,10154
1985,5,14,2,11099
1985,5,15,3,10762
1985,5,16,4,10409
1985,5,17,5,10845
1985,5,18,6,8950
1985,5,19,7,8453
1985,5,20,1,10955
1985,5,21,2,10962
1985,5,22,3,10908
1985,5,23,4,10845
1985,5,24,5,11196
1985,5,25,6,8925
1985,5,26,7,8756
1985,5,27,1,9049
1985,5,28,2,10865
1985,5,29,3,11225
1985,5,30,4,10943
1985,5,31,5,11288
1985,6,1,6,8996
1985,6,2,7,8753
1985,6,3,1,10538
1985,6,4,2,10772
1985,6,5,3,10846
1985,6,6,4,10805
1985,6,7,5,10993
1985,6,8,6,8936
1985,6,9,7,8789
1985,6,10,1,10919
1985,6,11,2,11091
1985,6,12,3,10620
1985,6,13,4,10402
1985,6,14,5,11047
1985,6,15,6,8991
1985,6,16,7,8831
1985,6,17,1,10962
1985,6,18,2,11141
1985,6,19,3,10856
1985,6,20,4,11341
1985,6,21,5,11204
1985,6,22,6,9258
1985,6,23,7,8757
1985,6,24,1,11014
1985,6,25,2,11385
1985,6,26,3,11112
1985,6,27,4,11066
1985,6,28,5,11360
1985,6,29,6,9200
1985,6,30,7,8877
1985,7,1,1,11302
1985,7,2,2,11905
1985,7,3,3,11698
1985,7,4,4,9176
1985,7,5,5,11233
1985,7,6,6,9326
1985,7,7,7,9114
1985,7,8,1,11340
1985,7,9,2,11882
1985,7,10,3,11640
1985,7,11,4,11148
1985,7,12,5,11459
1985,7,13,6,9180
1985,7,14,7,8965
1985,7,15,1,11414
1985,7,16,2,11685
1985,7,17,3,11243
1985,7,18,4,11231
1985,7,19,5,11484
1985,7,20,6,9375
1985,7,21,7,8914
1985,7,22,1,11164
1985,7,23,2,11489
1985,7,24,3,11100
1985,7,25,4,11341
1985,7,26,5,11399
1985,7,27,6,9441
1985,7,28,7,8941
1985,7,29,1,11331
1985,7,30,2,11707
1985,7,31,3,11284
1985,8,1,4,11202
1985,8,2,5,11221
1985,8,3,6,9413
1985,8,4,7,8804
1985,8,5,1,11160
1985,8,6,2,11562
1985,8,7,3,11442
1985,8,8,4,11533
1985,8,9,5,11542
1985,8,10,6,9321
1985,8,11,7,9027
1985,8,12,1,11424
1985,8,13,2,11636
1985,8,14,3,11540
1985,8,15,4,11746
1985,8,16,5,11614
1985,8,17,6,9680
1985,8,18,7,9291
1985,8,19,1,11314
1985,8,20,2,11903
1985,8,21,3,11384
1985,8,22,4,11538
1985,8,23,5,11434
1985,8,24,6,9473
1985,8,25,7,9128
1985,8,26,1,11324
1985,8,27,2,11780
1985,8,28,3,11368
1985,8,29,4,11515
1985,8,30,5,11867
1985,8,31,6,9832
1985,9,1,7,9145
1985,9,2,1,9183
1985,9,3,2,11417
1985,9,4,3,11985
1985,9,5,4,11959
1985,9,6,5,11925
1985,9,7,6,9564
1985,9,8,7,9072
1985,9,9,1,11623
1985,9,10,2,11828
1985,9,11,3,11521
1985,9,12,4,11958
1985,9,13,5,11330
1985,9,14,6,9542
1985,9,15,7,9281
1985,9,16,1,11849
1985,9,17,2,12058
1985,9,18,3,11819
1985,9,19,4,12212
1985,9,20,5,12118
1985,9,21,6,10144
1985,9,22,7,9798
1985,9,23,1,11909
1985,9,24,2,12396
1985,9,25,3,11695
1985,9,26,4,12038
1985,9,27,5,11926
1985,9,28,6,9584
1985,9,29,7,9236
1985,9,30,1,11560
1985,10,1,2,11719
1985,10,2,3,11365
1985,10,3,4,11359
1985,10,4,5,11810
1985,10,5,6,9578
1985,10,6,7,8928
1985,10,7,1,11024
1985,10,8,2,11358
1985,10,9,3,10959
1985,10,10,4,11057
1985,10,11,5,11184
1985,10,12,6,8948
1985,10,13,7,8515
1985,10,14,1,10651
1985,10,15,2,11353
1985,10,16,3,10784
1985,10,17,4,10809
1985,10,18,5,10849
1985,10,19,6,8847
1985,10,20,7,8481
1985,10,21,1,10773
1985,10,22,2,11023
1985,10,23,3,10698
1985,10,24,4,10657
1985,10,25,5,10892
1985,10,26,6,8721
1985,10,27,7,8823
1985,10,28,1,10510
1985,10,29,2,10790
1985,10,30,3,10666
1985,10,31,4,10246
1985,11,1,5,11095
1985,11,2,6,8875
1985,11,3,7,8442
1985,11,4,1,10896
1985,11,5,2,11119
1985,11,6,3,10695
1985,11,7,4,10865
1985,11,8,5,10798
1985,11,9,6,8788
1985,11,10,7,8338
1985,11,11,1,10348
1985,11,12,2,10984
1985,11,13,3,10505
1985,11,14,4,10837
1985,11,15,5,10971
1985,11,16,6,8718
1985,11,17,7,8545
1985,11,18,1,10721
1985,11,19,2,10800
1985,11,20,3,10829
1985,11,21,4,10638
1985,11,22,5,11058
1985,11,23,6,8814
1985,11,24,7,8581
1985,11,25,1,10816
1985,11,26,2,11284
1985,11,27,3,10766
1985,11,28,4,8183
1985,11,29,5,9922
1985,11,30,6,8696
1985,12,1,7,8549
1985,12,2,1,10578
1985,12,3,2,11263
1985,12,4,3,10672
1985,12,5,4,10604
1985,12,6,5,10484
1985,12,7,6,8535
1985,12,8,7,8394
1985,12,9,1,10607
1985,12,10,2,10974
1985,12,11,3,10433
1985,12,12,4,10610
1985,12,13,5,10145
1985,12,14,6,8706
1985,12,15,7,8253
1985,12,16,1,10987
1985,12,17,2,11453
1985,12,18,3,10983
1985,12,19,4,10917
1985,12,20,5,11308
1985,12,21,6,8916
1985,12,22,7,8259
1985,12,23,1,9859
1985,12,24,2,9203
1985,12,25,3,8031
1985,12,26,4,10022
1985,12,27,5,11484
1985,12,28,6,9248
1985,12,29,7,8526
1985,12,30,1,11644
1985,12,31,2,11485
1986,1,1,3,8444
1986,1,2,4,9446
1986,1,3,5,10327
1986,1,4,6,8807
1986,1,5,7,8397
1986,1,6,1,10293
1986,1,7,2,10716
1986,1,8,3,10065
1986,1,9,4,10056
1986,1,10,5,10659
1986,1,11,6,8870
1986,1,12,7,8274
1986,1,13,1,10206
1986,1,14,2,10739
1986,1,15,3,10403
1986,1,16,4,10387
1986,1,17,5,10674
1986,1,18,6,8843
1986,1,19,7,8354
1986,1,20,1,10489
1986,1,21,2,10856
1986,1,22,3,10398
1986,1,23,4,10388
1986,1,24,5,10511
1986,1,25,6,9021
1986,1,26,7,8328
1986,1,27,1,10459
1986,1,28,2,10650
1986,1,29,3,10442
1986,1,30,4,10376
1986,1,31,5,10638
1986,2,1,6,8736
1986,2,2,7,8542
1986,2,3,1,10403
1986,2,4,2,10765
1986,2,5,3,10219
1986,2,6,4,10606
1986,2,7,5,10638
1986,2,8,6,8759
1986,2,9,7,8471
1986,2,10,1,10558
1986,2,11,2,10747
1986,2,12,3,10571
1986,2,13,4,10442
1986,2,14,5,11412
1986,2,15,6,8927
1986,2,16,7,8413
1986,2,17,1,10237
1986,2,18,2,10919
1986,2,19,3,10869
1986,2,20,4,10654
1986,2,21,5,10820
1986,2,22,6,8969
1986,2,23,7,8383
1986,2,24,1,10563
1986,2,25,2,10891
1986,2,26,3,10716
1986,2,27,4,10672
1986,2,28,5,10883
1986,3,1,6,8776
1986,3,2,7,8334
1986,3,3,1,10671
1986,3,4,2,10926
1986,3,5,3,10651
1986,3,6,4,10783
1986,3,7,5,11033
1986,3,8,6,8763
1986,3,9,7,8240
1986,3,10,1,10839
1986,3,11,2,10958
1986,3,12,3,10744
1986,3,13,4,10522
1986,3,14,5,10897
1986,3,15,6,8854
1986,3,16,7,8432
1986,3,17,1,10670
1986,3,18,2,10865
1986,3,19,3,10710
1986,3,20,4,10743
1986,3,21,5,10984
1986,3,22,6,8554
1986,3,23,7,8387
1986,3,24,1,10542
1986,3,25,2,11144
1986,3,26,3,10872
1986,3,27,4,11081
1986,3,28,5,10813
1986,3,29,6,8817
1986,3,30,7,8572
1986,3,31,1,10569
1986,4,1,2,10569
1986,4,2,3,10683
1986,4,3,4,11000
1986,4,4,5,10807
1986,4,5,6,8944
1986,4,6,7,8289
1986,4,7,1,10720
1986,4,8,2,11217
1986,4,9,3,10656
1986,4,10,4,10621
1986,4,11,5,10486
1986,4,12,6,8608
1986,4,13,7,8295
1986,4,14,1,10658
1986,4,15,2,10876
1986,4,16,3,10609
1986,4,17,4,10664
1986,4,18,5,10549
1986,4,19,6,8679
1986,4,20,7,8382
1986,4,21,1,10447
1986,4,22,2,10896
1986,4,23,3,10341
1986,4,24,4,10572
1986,4,25,5,10988
1986,4,26,6,9023
1986,4,27,7,8167
1986,4,28,1,10820
1986,4,29,2,11003
1986,4,30,3,10881
1986,5,1,4,10962
1986,5,2,5,10821
1986,5,3,6,8524
1986,5,4,7,7921
1986,5,5,1,10494
1986,5,6,2,11018
1986,5,7,3,10640
1986,5,8,4,10517
1986,5,9,5,10813
1986,5,10,6,8835
1986,5,11,7,8358
1986,5,12,1,10637
1986,5,13,2,10959
1986,5,14,3,10750
1986,5,15,4,10886
1986,5,16,5,11116
1986,5,17,6,8880
1986,5,18,7,8602
1986,5,19,1,10785
1986,5,20,2,11221
1986,5,21,3,10719
1986,5,22,4,10781
1986,5,23,5,11284
1986,5,24,6,8937
1986,5,25,7,8442
1986,5,26,1,8838
1986,5,27,2,11086
1986,5,28,3,11454
1986,5,29,4,11348
1986,5,30,5,11560
1986,5,31,6,9131
1986,6,1,7,8579
1986,6,2,1,10757
1986,6,3,2,10785
1986,6,4,3,10762
1986,6,5,4,10923
1986,6,6,5,11010
1986,6,7,6,8664
1986,6,8,7,8405
1986,6,9,1,10632
1986,6,10,2,10879
1986,6,11,3,10998
1986,6,12,4,11111
1986,6,13,5,10411
1986,6,14,6,8643
1986,6,15,7,8528
1986,6,16,1,11051
1986,6,17,2,11361
1986,6,18,3,10692
1986,6,19,4,10676
1986,6,20,5,11154
1986,6,21,6,8857
1986,6,22,7,8473
1986,6,23,1,10968
1986,6,24,2,11532
1986,6,25,3,11038
1986,6,26,4,11100
1986,6,27,5,11286
1986,6,28,6,9128
1986,6,29,7,8718
1986,6,30,1,10890
1986,7,1,2,11545
1986,7,2,3,11413
1986,7,3,4,11306
1986,7,4,5,9019
1986,7,5,6,9111
1986,7,6,7,8665
1986,7,7,1,11367
1986,7,8,2,12051
1986,7,9,3,11404
1986,7,10,4,11684
1986,7,11,5,11405
1986,7,12,6,9182
1986,7,13,7,8789
1986,7,14,1,11133
1986,7,15,2,11627
1986,7,16,3,11334
1986,7,17,4,11378
1986,7,18,5,11572
1986,7,19,6,9421
1986,7,20,7,9050
1986,7,21,1,11200
1986,7,22,2,12263
1986,7,23,3,11540
1986,7,24,4,11322
1986,7,25,5,11801
1986,7,26,6,9386
1986,7,27,7,8959
1986,7,28,1,11372
1986,7,29,2,11896
1986,7,30,3,11418
1986,7,31,4,11298
1986,8,1,5,11686
1986,8,2,6,9357
1986,8,3,7,8875
1986,8,4,1,11264
1986,8,5,2,11655
1986,8,6,3,11643
1986,8,7,4,11413
1986,8,8,5,11733
1986,8,9,6,9560
1986,8,10,7,8924
1986,8,11,1,11216
1986,8,12,2,11685
1986,8,13,3,11158
1986,8,14,4,11340
1986,8,15,5,11651
1986,8,16,6,9552
1986,8,17,7,9135
1986,8,18,1,11258
1986,8,19,2,11833
1986,8,20,3,11768
1986,8,21,4,11509
1986,8,22,5,11554
1986,8,23,6,9491
1986,8,24,7,8940
1986,8,25,1,11333
1986,8,26,2,11819
1986,8,27,3,11680
1986,8,28,4,11462
1986,8,29,5,11717
1986,8,30,6,9211
1986,8,31,7,8842
1986,9,1,1,8948
1986,9,2,2,11277
1986,9,3,3,11840
1986,9,4,4,11737
1986,9,5,5,11884
1986,9,6,6,9685
1986,9,7,7,9044
1986,9,8,1,11221
1986,9,9,2,11877
1986,9,10,3,11443
1986,9,11,4,11704
1986,9,12,5,12011
1986,9,13,6,9596
1986,9,14,7,9167
1986,9,15,1,11763
1986,9,16,2,12301
1986,9,17,3,11757
1986,9,18,4,12011
1986,9,19,5,12237
1986,9,20,6,9906
1986,9,21,7,9483
1986,9,22,1,12156
1986,9,23,2,12235
1986,9,24,3,12062
1986,9,25,4,12281
1986,9,26,5,12412
1986,9,27,6,9783
1986,9,28,7,9171
1986,9,29,1,11731
1986,9,30,2,11859
1986,10,1,3,11704
1986,10,2,4,11536
1986,10,3,5,11446
1986,10,4,6,9282
1986,10,5,7,8799
1986,10,6,1,10979
1986,10,7,2,11500
1986,10,8,3,11013
1986,10,9,4,10859
1986,10,10,5,11168
1986,10,11,6,8775
1986,10,12,7,8217
1986,10,13,1,10322
1986,10,14,2,11030
1986,10,15,3,11085
1986,10,16,4,10867
1986,10,17,5,11004
1986,10,18,6,8710
1986,10,19,7,8218
1986,10,20,1,10445
1986,10,21,2,10981
1986,10,22,3,10589
1986,10,23,4,10526
1986,10,24,5,10736
1986,10,25,6,8580
1986,10,26,7,8562
1986,10,27,1,10522
1986,10,28,2,10796
1986,10,29,3,10594
1986,10,30,4,10504
1986,10,31,5,10122
1986,11,1,6,8717
1986,11,2,7,8209
1986,11,3,1,10593
1986,11,4,2,11064
1986,11,5,3,10471
1986,11,6,4,10626
1986,11,7,5,10680
1986,11,8,6,8758
1986,11,9,7,8339
1986,11,10,1,10403
1986,11,11,2,10875
1986,11,12,3,10599
1986,11,13,4,10245
1986,11,14,5,10668
1986,11,15,6,8465
1986,11,16,7,8213
1986,11,17,1,10534
1986,11,18,2,11046
1986,11,19,3,10590
1986,11,20,4,10541
1986,11,21,5,10856
1986,11,22,6,8442
1986,11,23,7,8186
1986,11,24,1,10601
1986,11,25,2,11101
1986,11,26,3,10458
1986,11,27,4,8015
1986,11,28,5,9724
1986,11,29,6,8362
1986,11,30,7,8190
1986,12,1,1,10612
1986,12,2,2,11106
1986,12,3,3,10650
1986,12,4,4,10280
1986,12,5,5,10441
1986,12,6,6,8295
1986,12,7,7,8087
1986,12,8,1,10446
1986,12,9,2,10963
1986,12,10,3,10619
1986,12,11,4,10403
1986,12,12,5,10678
1986,12,13,6,8502
1986,12,14,7,8080
1986,12,15,1,10866
1986,12,16,2,11389
1986,12,17,3,11217
1986,12,18,4,11187
1986,12,19,5,11628
1986,12,20,6,8688
1986,12,21,7,8146
1986,12,22,1,10589
1986,12,23,2,10533
1986,12,24,3,9097
1986,12,25,4,8107
1986,12,26,5,10417
1986,12,27,6,8821
1986,12,28,7,8286
1986,12,29,1,11298
1986,12,30,2,12237
1986,12,31,3,11388
1987,1,1,4,8343
1987,1,2,5,9530
1987,1,3,6,8778
1987,1,4,7,8259
1987,1,5,1,10102
1987,1,6,2,11016
1987,1,7,3,10534
1987,1,8,4,10462
1987,1,9,5,10470
1987,1,10,6,8645
1987,1,11,7,8181
1987,1,12,1,10385
1987,1,13,2,10581
1987,1,14,3,10456
1987,1,15,4,10520
1987,1,16,5,10633
1987,1,17,6,8608
1987,1,18,7,8095
1987,1,19,1,10160
1987,1,20,2,10670
1987,1,21,3,10612
1987,1,22,4,10602
1987,1,23,5,10581
1987,1,24,6,8582
1987,1,25,7,8341
1987,1,26,1,10297
1987,1,27,2,10831
1987,1,28,3,10811
1987,1,29,4,10641
1987,1,30,5,10712
1987,1,31,6,8896
1987,2,1,7,8403
1987,2,2,1,10585
1987,2,3,2,11039
1987,2,4,3,10549
1987,2,5,4,10529
1987,2,6,5,10611
1987,2,7,6,8735
1987,2,8,7,8278
1987,2,9,1,10414
1987,2,10,2,10976
1987,2,11,3,10649
1987,2,12,4,10986
1987,2,13,5,10256
1987,2,14,6,9245
1987,2,15,7,8384
1987,2,16,1,10263
1987,2,17,2,10930
1987,2,18,3,10756
1987,2,19,4,10488
1987,2,20,5,10992
1987,2,21,6,8840
1987,2,22,7,8642
1987,2,23,1,10752
1987,2,24,2,11015
1987,2,25,3,10863
1987,2,26,4,10625
1987,2,27,5,11010
1987,2,28,6,8945
1987,3,1,7,8485
1987,3,2,1,10818
1987,3,3,2,10931
1987,3,4,3,10667
1987,3,5,4,10971
1987,3,6,5,11095
1987,3,7,6,8754
1987,3,8,7,8294
1987,3,9,1,10809
1987,3,10,2,11200
1987,3,11,3,10697
1987,3,12,4,10900
1987,3,13,5,10399
1987,3,14,6,8837
1987,3,15,7,8318
1987,3,16,1,10818
1987,3,17,2,11226
1987,3,18,3,11095
1987,3,19,4,10948
1987,3,20,5,11255
1987,3,21,6,9006
1987,3,22,7,8307
1987,3,23,1,10830
1987,3,24,2,11317
1987,3,25,3,10802
1987,3,26,4,10915
1987,3,27,5,11057
1987,3,28,6,8855
1987,3,29,7,8355
1987,3,30,1,10623
1987,3,31,2,11196
1987,4,1,3,10212
1987,4,2,4,11069
1987,4,3,5,11045
1987,4,4,6,8819
1987,4,5,7,8012
1987,4,6,1,10765
1987,4,7,2,11324
1987,4,8,3,11006
1987,4,9,4,10810
1987,4,10,5,11284
1987,4,11,6,9033
1987,4,12,7,8535
1987,4,13,1,10610
1987,4,14,2,11417
1987,4,15,3,11067
1987,4,16,4,11175
1987,4,17,5,10558
1987,4,18,6,8925
1987,4,19,7,8225
1987,4,20,1,10594
1987,4,21,2,11205
1987,4,22,3,10972
1987,4,23,4,10816
1987,4,24,5,10847
1987,4,25,6,8663
1987,4,26,7,8286
1987,4,27,1,10386
1987,4,28,2,10895
1987,4,29,3,10610
1987,4,30,4,10900
1987,5,1,5,10939
1987,5,2,6,8879
1987,5,3,7,8375
1987,5,4,1,10808
1987,5,5,2,11110
1987,5,6,3,10826
1987,5,7,4,10956
1987,5,8,5,11198
1987,5,9,6,8853
1987,5,10,7,8567
1987,5,11,1,10993
1987,5,12,2,11413
1987,5,13,3,10560
1987,5,14,4,11038
1987,5,15,5,11210
1987,5,16,6,8893
1987,5,17,7,8329
1987,5,18,1,11208
1987,5,19,2,11443
1987,5,20,3,11226
1987,5,21,4,11289
1987,5,22,5,11620
1987,5,23,6,8954
1987,5,24,7,8368
1987,5,25,1,8789
1987,5,26,2,11131
1987,5,27,3,11835
1987,5,28,4,11437
1987,5,29,5,11779
1987,5,30,6,9276
1987,5,31,7,8809
1987,6,1,1,11099
1987,6,2,2,11540
1987,6,3,3,11180
1987,6,4,4,11231
1987,6,5,5,11360
1987,6,6,6,9262
1987,6,7,7,8551
1987,6,8,1,11102
1987,6,9,2,11498
1987,6,10,3,11357
1987,6,11,4,11290
1987,6,12,5,11510
1987,6,13,6,9254
1987,6,14,7,8623
1987,6,15,1,11453
1987,6,16,2,11647
1987,6,17,3,11471
1987,6,18,4,11225
1987,6,19,5,11461
1987,6,20,6,9255
1987,6,21,7,8886
1987,6,22,1,11073
1987,6,23,2,11433
1987,6,24,3,11191
1987,6,25,4,11427
1987,6,26,5,11548
1987,6,27,6,8988
1987,6,28,7,8695
1987,6,29,1,10869
1987,6,30,2,11878
1987,7,1,3,11440
1987,7,2,4,11849
1987,7,3,5,10153
1987,7,4,6,8864
1987,7,5,7,8645
1987,7,6,1,10949
1987,7,7,2,11864
1987,7,8,3,11530
1987,7,9,4,11404
1987,7,10,5,11646
1987,7,11,6,9305
1987,7,12,7,8870
1987,7,13,1,10955
1987,7,14,2,11890
1987,7,15,3,11356
1987,7,16,4,11432
1987,7,17,5,11518
1987,7,18,6,9011
1987,7,19,7,8859
1987,7,20,1,11389
1987,7,21,2,11854
1987,7,22,3,11631
1987,7,23,4,11579
1987,7,24,5,11778
1987,7,25,6,9530
1987,7,26,7,9073
1987,7,27,1,11604
1987,7,28,2,12043
1987,7,29,3,11590
1987,7,30,4,11614
1987,7,31,5,11493
1987,8,1,6,9142
1987,8,2,7,8896
1987,8,3,1,11329
1987,8,4,2,11720
1987,8,5,3,11351
1987,8,6,4,11336
1987,8,7,5,11765
1987,8,8,6,9421
1987,8,9,7,8637
1987,8,10,1,11476
1987,8,11,2,11790
1987,8,12,3,11341
1987,8,13,4,11418
1987,8,14,5,11472
1987,8,15,6,9398
1987,8,16,7,8858
1987,8,17,1,11585
1987,8,18,2,11896
1987,8,19,3,11234
1987,8,20,4,11440
1987,8,21,5,11692
1987,8,22,6,9313
1987,8,23,7,8900
1987,8,24,1,11056
1987,8,25,2,11670
1987,8,26,3,11462
1987,8,27,4,11533
1987,8,28,5,11616
1987,8,29,6,9148
1987,8,30,7,8798
1987,8,31,1,10995
1987,9,1,2,11734
1987,9,2,3,11451
1987,9,3,4,11472
1987,9,4,5,11869
1987,9,5,6,9392
1987,9,6,7,8802
1987,9,7,1,9330
1987,9,8,2,11731
1987,9,9,3,12178
1987,9,10,4,12252
1987,9,11,5,12351
1987,9,12,6,9467
1987,9,13,7,9024
1987,9,14,1,11572
1987,9,15,2,12140
1987,9,16,3,11988
1987,9,17,4,12106
1987,9,18,5,12197
1987,9,19,6,9828
1987,9,20,7,9432
1987,9,21,1,11875
1987,9,22,2,12256
1987,9,23,3,11682
1987,9,24,4,11860
1987,9,25,5,12173
1987,9,26,6,9791
1987,9,27,7,9147
1987,9,28,1,11513
1987,9,29,2,12085
1987,9,30,3,11737
1987,10,1,4,11791
1987,10,2,5,11861
1987,10,3,6,9238
1987,10,4,7,8686
1987,10,5,1,11368
1987,10,6,2,11565
1987,10,7,3,11256
1987,10,8,4,11315
1987,10,9,5,11254
1987,10,10,6,9165
1987,10,11,7,8543
1987,10,12,1,10871
1987,10,13,2,11433
1987,10,14,3,11374
1987,10,15,4,11419
1987,10,16,5,11240
1987,10,17,6,8972
1987,10,18,7,8270
1987,10,19,1,10844
1987,10,20,2,11380
1987,10,21,3,11190
1987,10,22,4,10793
1987,10,23,5,11160
1987,10,24,6,8848
1987,10,25,7,8849
1987,10,26,1,10856
1987,10,27,2,11116
1987,10,28,3,11046
1987,10,29,4,11100
1987,10,30,5,11046
1987,10,31,6,8885
1987,11,1,7,8463
1987,11,2,1,10791
1987,11,3,2,11227
1987,11,4,3,11132
1987,11,5,4,10977
1987,11,6,5,11099
1987,11,7,6,8814
1987,11,8,7,8433
1987,11,9,1,10895
1987,11,10,2,11390
1987,11,11,3,11006
1987,11,12,4,11006
1987,11,13,5,10642
1987,11,14,6,8877
1987,11,15,7,8523
1987,11,16,1,11017
1987,11,17,2,11443
1987,11,18,3,11020
1987,11,19,4,10828
1987,11,20,5,11249
1987,11,21,6,8891
1987,11,22,7,8476
1987,11,23,1,11270
1987,11,24,2,11545
1987,11,25,3,11125
1987,11,26,4,8318
1987,11,27,5,10014
1987,11,28,6,8685
1987,11,29,7,8416
1987,11,30,1,11085
1987,12,1,2,11807
1987,12,2,3,10936
1987,12,3,4,10865
1987,12,4,5,10895
1987,12,5,6,8655
1987,12,6,7,8483
1987,12,7,1,10667
1987,12,8,2,11179
1987,12,9,3,10844
1987,12,10,4,10937
1987,12,11,5,11035
1987,12,12,6,8807
1987,12,13,7,8239
1987,12,14,1,10933
1987,12,15,2,11533
1987,12,16,3,11132
1987,12,17,4,11394
1987,12,18,5,11872
1987,12,19,6,8920
1987,12,20,7,8360
1987,12,21,1,11531
1987,12,22,2,11162
1987,12,23,3,10301
1987,12,24,4,8919
1987,12,25,5,7881
1987,12,26,6,8446
1987,12,27,7,8541
1987,12,28,1,11462
1987,12,29,2,12181
1987,12,30,3,11843
1987,12,31,4,10812
1988,1,1,5,8494
1988,1,2,6,8049
1988,1,3,7,8177
1988,1,4,1,10202
1988,1,5,2,10927
1988,1,6,3,10669
1988,1,7,4,10814
1988,1,8,5,10748
1988,1,9,6,8645
1988,1,10,7,8299
1988,1,11,1,10652
1988,1,12,2,11173
1988,1,13,3,10685
1988,1,14,4,10781
1988,1,15,5,11141
1988,1,16,6,8835
1988,1,17,7,8516
1988,1,18,1,10617
1988,1,19,2,11156
1988,1,20,3,11001
1988,1,21,4,10949
1988,1,22,5,10927
1988,1,23,6,8728
1988,1,24,7,8573
1988,1,25,1,10784
1988,1,26,2,10971
1988,1,27,3,10865
1988,1,28,4,10689
1988,1,29,5,11019
1988,1,30,6,8899
1988,1,31,7,8515
1988,2,1,1,10747
1988,2,2,2,11370
1988,2,3,3,10879
1988,2,4,4,10802
1988,2,5,5,10944
1988,2,6,6,8721
1988,2,7,7,8310
1988,2,8,1,10624
1988,2,9,2,11268
1988,2,10,3,11170
1988,2,11,4,11020
1988,2,12,5,11160
1988,2,13,6,8720
1988,2,14,7,8730
1988,2,15,1,10360
1988,2,16,2,11259
1988,2,17,3,11162
1988,2,18,4,11040
